dataset_id,author,downloads,likes,created_at,last_modified,tags
zli12321/el5,zli12321,7,0,2025-03-29 04:39:15+00:00,2025-03-29 04:39:36+00:00,"license:apache-2.0,size_categories:10K<n<100K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
zli12321/gsm8k,zli12321,7,0,2025-08-13 06:30:04+00:00,2025-08-13 06:30:37+00:00,"license:apache-2.0,size_categories:1K<n<10K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/DRCDC,voidful,6,1,2022-07-28 08:53:19+00:00,2022-07-28 08:54:19+00:00,"size_categories:1K<n<10K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/TMD,voidful,6,2,2022-12-06 14:38:44+00:00,2022-12-06 14:38:54+00:00,"size_categories:10K<n<100K,format:parquet,modality:tabular,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/tw_exam_hard,voidful,6,2,2025-03-13 02:50:02+00:00,2025-06-30 16:11:03+00:00,"size_categories:1K<n<10K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/earica_music_unit,voidful,6,0,2025-06-26 15:05:55+00:00,2025-06-26 15:08:11+00:00,"size_categories:100K<n<1M,format:parquet,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
wangrongsheng/DPDG-data,wangrongsheng,6,0,2024-06-04 14:15:27+00:00,2024-06-19 02:30:34+00:00,region:us
wangrongsheng/CodeAlpaca_20K,wangrongsheng,6,0,2024-10-07 03:43:59+00:00,2024-10-07 03:44:24+00:00,"license:apache-2.0,size_categories:10K<n<100K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
weaviate/WeaviateBlogRAG-0-0-0,weaviate,6,2,2024-02-26 14:05:33+00:00,2024-02-26 14:11:38+00:00,"license:mit,size_categories:n<1K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wenwenyu/funsd_donut,wenwenyu,6,0,2024-03-04 13:23:51+00:00,2024-03-04 13:33:39+00:00,"size_categories:n<1K,format:parquet,modality:image,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
willmiao/civitai-metadata-archive-db,willmiao,6,0,2025-09-08 02:49:36+00:00,2025-09-08 05:08:04+00:00,region:us
worldbench/occgen,worldbench,6,1,2025-06-24 12:24:52+00:00,2025-06-25 11:56:04+00:00,"license:apache-2.0,region:us"
wuji3/image-retrieval,wuji3,6,0,2025-01-23 08:57:03+00:00,2025-01-23 09:01:22+00:00,"size_categories:10K<n<100K,format:parquet,modality:image,modality:text,library:datasets,library:dask,library:polars,library:mlcroissant,region:us"
zake7749/kyara-zh-sample-1M,zake7749,6,6,2025-01-11 18:08:23+00:00,2025-01-15 10:47:03+00:00,"license:cc-by-nc-4.0,size_categories:1M<n<10M,format:parquet,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
zake7749/chinese-reason-bench,zake7749,6,1,2025-01-12 15:22:16+00:00,2025-01-12 15:22:18+00:00,"size_categories:n<1K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
zhuhu00/waymo_ns,zhuhu00,6,0,2025-04-04 13:00:46+00:00,2025-04-05 10:27:14+00:00,"license:apache-2.0,size_categories:1M<n<10M,format:webdataset,modality:image,modality:text,library:datasets,library:webdataset,library:mlcroissant,region:us"
zhuhu00/3D_Future_FRONT,zhuhu00,6,1,2025-06-28 17:26:52+00:00,2025-06-29 05:20:59+00:00,region:us
zhuhu00/KITTI-360,zhuhu00,6,0,2025-07-15 05:14:24+00:00,2025-07-16 03:32:26+00:00,region:us
voidful/yueqie,voidful,5,0,2022-07-29 06:37:52+00:00,2022-07-29 06:44:04+00:00,"size_categories:n<1K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/alpaca-gpt4,voidful,5,0,2023-09-10 23:00:48+00:00,2023-09-11 00:09:57+00:00,"size_categories:10K<n<100K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/prompt-pool-eval,voidful,5,0,2023-10-31 10:18:01+00:00,2024-05-31 20:18:22+00:00,"size_categories:1K<n<10K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/cv_13_tw_speech_tokenizer,voidful,5,0,2024-06-05 23:41:04+00:00,2024-06-05 23:52:45+00:00,"size_categories:10K<n<100K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wangrongsheng/CMD-merged,wangrongsheng,5,1,2023-05-07 09:51:17+00:00,2023-05-07 10:41:05+00:00,region:us
wangrongsheng/twittersentiment-llama-3.1-405B-labels,wangrongsheng,5,0,2024-10-08 12:44:03+00:00,2024-10-08 13:06:55+00:00,"size_categories:1K<n<10K,format:csv,modality:tabular,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wassname/abliterated-llama-known-prompts,wassname,5,0,2024-06-15 10:45:59+00:00,2024-06-15 10:45:59+00:00,region:us
weiaicunzai/DEM-1M,weiaicunzai,5,0,2025-05-16 04:55:51+00:00,2025-05-16 04:55:51+00:00,region:us
ykhli/cartoons,ykhli,5,0,2022-11-01 03:31:20+00:00,2022-11-01 03:55:32+00:00,"size_categories:n<1K,format:imagefolder,modality:image,library:datasets,library:mlcroissant,region:us"
yuchenlin/OntoRock,yuchenlin,5,0,2022-03-02 23:29:22+00:00,2021-12-09 03:22:59+00:00,region:us
yuchenlin/01_bench,yuchenlin,5,0,2023-09-16 00:34:23+00:00,2023-09-16 00:34:24+00:00,region:us
zjunlp/KnowLM-CR,zjunlp,5,2,2023-07-29 02:05:52+00:00,2023-07-29 02:14:55+00:00,region:us
zli12321/el5_no_cot,zli12321,5,0,2025-04-03 16:38:11+00:00,2025-04-03 16:38:20+00:00,"license:apache-2.0,size_categories:10K<n<100K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/cv_16_1_sample_100,voidful,4,0,2024-04-18 20:58:12+00:00,2024-04-18 21:37:02+00:00,"size_categories:1K<n<10K,format:audiofolder,modality:audio,modality:text,library:datasets,library:mlcroissant,region:us"
voidful/spoken-alpaca-gpt4-unit,voidful,4,0,2024-09-04 02:46:42+00:00,2024-09-04 03:51:43+00:00,"size_categories:10K<n<100K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/mmlm_test,voidful,4,0,2024-12-08 10:12:05+00:00,2024-12-24 06:45:48+00:00,"size_categories:n<1K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/all_conv_data,voidful,4,0,2024-12-14 10:39:04+00:00,2024-12-20 09:26:46+00:00,"size_categories:100K<n<1M,format:parquet,modality:tabular,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/all_conv_data_filtered_small,voidful,4,0,2024-12-15 08:59:10+00:00,2024-12-23 04:27:15+00:00,"size_categories:10K<n<100K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/Polyharmone,voidful,4,0,2025-05-06 16:42:45+00:00,2025-05-07 08:39:11+00:00,"size_categories:10K<n<100K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/earica_music,voidful,4,0,2025-06-20 18:12:20+00:00,2025-06-20 18:59:25+00:00,"size_categories:100K<n<1M,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/earica_speech_unit,voidful,4,0,2025-06-26 15:07:05+00:00,2025-06-26 15:08:43+00:00,"size_categories:10K<n<100K,format:parquet,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
wangrongsheng/Cantonese-Data,wangrongsheng,4,0,2024-05-11 05:01:35+00:00,2024-05-11 05:02:05+00:00,"size_categories:10K<n<100K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wassim249/CICD,wassim249,4,0,2024-12-03 12:57:48+00:00,2024-12-03 12:58:25+00:00,"size_categories:1M<n<10M,format:parquet,modality:tabular,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
weaviate/WikiQuestions,weaviate,4,4,2024-08-23 17:33:55+00:00,2024-09-11 14:50:58+00:00,"license:mit,region:us"
weaviate/SuperBEIR-categories-with-rationales-gfl,weaviate,4,0,2024-09-30 16:22:42+00:00,2024-09-30 16:22:50+00:00,"license:mit,size_categories:n<1K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
weaviate/weaviate-gorilla-schemas,weaviate,4,0,2025-02-26 20:37:52+00:00,2025-02-26 20:38:05+00:00,"license:mit,size_categories:n<1K,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wenqsun/dl3dv_rendering,wenqsun,4,0,2026-04-25 08:06:50+00:00,2026-04-25 08:06:50+00:00,region:us
xmu-xiaoma666/vMLLM_data,xmu-xiaoma666,4,0,2024-11-10 01:41:32+00:00,2024-11-10 02:09:28+00:00,"license:mit,region:us"
zjukg/OneGraphV2-Chinese-Embedding,zjukg,4,0,2025-12-18 16:33:00+00:00,2025-12-18 16:33:00+00:00,region:us
zli12321/multimodal_r1_train,zli12321,4,0,2025-06-20 17:42:59+00:00,2025-06-20 17:46:19+00:00,"license:apache-2.0,size_categories:10K<n<100K,format:parquet,modality:image,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/sup-qg-v2,voidful,3,0,2023-08-03 23:11:09+00:00,2023-08-08 18:37:43+00:00,region:us
voidful/pearl,voidful,3,0,2023-12-19 12:41:47+00:00,2023-12-19 12:41:47+00:00,region:us
voidful/zh-s1K-1.1,voidful,3,2,2025-02-11 18:08:12+00:00,2025-02-11 18:08:19+00:00,"size_categories:1K<n<10K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/Unit-DeSTA2-Audio-Llama3-8B-Instruct,voidful,3,0,2025-02-14 00:52:05+00:00,2025-02-22 22:15:29+00:00,"size_categories:100K<n<1M,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/Phonologosyntheton,voidful,3,0,2025-04-26 09:27:16+00:00,2025-06-08 08:03:45+00:00,"size_categories:1M<n<10M,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/logomousia,voidful,3,0,2025-05-04 18:25:35+00:00,2025-05-05 05:41:21+00:00,"size_categories:1K<n<10K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/Phonochronotopos,voidful,3,0,2025-05-07 17:26:31+00:00,2025-05-07 18:19:28+00:00,"size_categories:10K<n<100K,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/Eikonomneme,voidful,3,0,2025-05-08 20:31:13+00:00,2025-05-08 20:54:27+00:00,"size_categories:10K<n<100K,format:parquet,modality:image,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/fomosa,voidful,3,0,2025-05-25 06:59:07+00:00,2025-05-25 06:59:31+00:00,"size_categories:10K<n<100K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/gemma_gemini,voidful,3,0,2025-05-28 20:09:40+00:00,2025-05-28 20:09:55+00:00,"size_categories:100K<n<1M,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
voidful/earica_text_train,voidful,3,0,2025-05-28 20:13:45+00:00,2025-06-06 21:00:56+00:00,"size_categories:100K<n<1M,format:parquet,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/earica_ms,voidful,3,0,2025-06-01 01:55:49+00:00,2025-06-06 03:00:34+00:00,"size_categories:100K<n<1M,format:parquet,modality:audio,modality:text,library:datasets,library:dask,library:mlcroissant,library:polars,region:us"
voidful/earica_audio_test,voidful,3,0,2025-06-01 11:50:18+00:00,2025-06-13 05:11:49+00:00,"size_categories:n<1K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wandb/weave_cookbook_datasets,wandb,3,0,2024-08-01 15:15:52+00:00,2024-08-01 15:16:37+00:00,region:us
wangrongsheng/RAG-Test,wangrongsheng,3,0,2024-03-15 02:22:14+00:00,2024-03-15 02:22:34+00:00,"size_categories:n<1K,format:text,modality:text,library:datasets,library:mlcroissant,region:us"
wangrongsheng/RerankerLLM-Dataset,wangrongsheng,3,0,2024-04-05 14:47:07+00:00,2024-04-05 15:02:42+00:00,"task_categories:summarization,license:apache-2.0,size_categories:10K<n<100K,region:us"
wangrongsheng/qwen_image_full_train,wangrongsheng,3,0,2026-01-14 07:43:55+00:00,2026-01-14 07:43:55+00:00,"license:apache-2.0,region:us"
wangziqi06/bio,wangziqi06,3,0,2025-01-13 06:36:24+00:00,2025-01-13 06:36:24+00:00,"license:llama3.2,region:us"
wassim249/moroccan_furniture,wassim249,3,0,2023-12-13 09:35:15+00:00,2023-12-13 09:35:15+00:00,region:us
wassim249/VC-IDS,wassim249,3,0,2024-12-03 13:32:07+00:00,2024-12-03 13:32:14+00:00,"size_categories:100K<n<1M,format:parquet,modality:tabular,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
zhihu/gb,zhihu,3,0,2025-04-13 12:17:04+00:00,2025-04-13 12:38:42+00:00,"license:apache-2.0,size_categories:n<1K,format:parquet,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
wangrongsheng/MedTrinity-25M_zh,wangrongsheng,2,0,2024-08-29 07:43:24+00:00,2024-08-29 07:43:24+00:00,"license:apache-2.0,region:us"
wangrongsheng/A800-backup,wangrongsheng,2,0,2025-11-24 05:34:49+00:00,2025-11-24 05:34:49+00:00,region:us
weiaicunzai/multimodaldistill,weiaicunzai,2,0,2025-03-25 05:25:51+00:00,2025-04-03 16:11:43+00:00,"size_categories:100K<n<1M,format:json,modality:text,library:datasets,library:pandas,library:mlcroissant,library:polars,region:us"
weiaicunzai/hello_world,weiaicunzai,2,0,2025-03-27 08:45:09+00:00,2025-03-27 08:50:36+00:00,region:us
zhuhu00/pixelsplat_data,zhuhu00,2,2,2025-04-25 01:41:01+00:00,2025-04-30 15:49:29+00:00,region:us
zhuhu00/Matterport3d_processed,zhuhu00,2,0,2025-06-28 09:31:45+00:00,2025-07-08 21:55:36+00:00,region:us
zhuhu00/scannetpp_processed,zhuhu00,2,1,2025-07-09 06:35:58+00:00,2025-07-13 15:42:04+00:00,"size_categories:1M<n<10M,format:webdataset,modality:image,modality:text,library:datasets,library:webdataset,library:mlcroissant,region:us"
zhuhu00/lt3sd_House,zhuhu00,2,0,2025-07-21 06:54:29+00:00,2025-07-21 16:51:54+00:00,region:us
zhuhu00/scannet_sens,zhuhu00,2,0,2025-08-06 09:09:06+00:00,2025-08-07 06:55:04+00:00,region:us
